ID,Name,Satellite Type,Characteristic Length [m],A/M [m^2/kg],Area [m^2],Mass [kg],Ejection Velocity [m/s],Velocity [m/s],Position [m],Semi-Major-Axis [m],Eccentricity,Inclination [rad],Longitude of the ascending node [rad],Argument of periapsis [rad],Mean Anomaly [rad]
25390,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08925294837907123,0.0658858682933073,0.004386491561904112,0.06657712306949581,[-57.165334339625865 -45.71131808493269 40.43142213524674],[-273.50423894314844 372.5347123094705 7489.240854036392],[6508917.055099439 2974483.386663436 14901.218633767334],7234795.968951252,0.015047438990335527,1.5104498314073918,0.42852239405671283,0.7791374938141532,5.516629005220755
25391,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1668936519816936,0.07162733033239463,0.015382659446772383,0.21475963679488588,[-65.54602434238916 131.86930754184826 -37.49983076701251],[-281.8849289459117 550.1153379362514 7411.309601134133],[6508917.055099439 2974483.386663436 14901.218633767334],7106744.1837170245,0.007177446065117134,1.4876692022630291,0.4284747124369703,2.912830229512479,3.3740925500071546
25392,IRIDIUM 33-Collision-Fragment,DEBRIS,0.058260334885200445,0.3032811636999802,0.0018652884844733255,0.006150360483048513,[162.12959136797357 41.08984095033595 -88.637174368473],[-54.20931323554899 459.33587134473913 7360.172257532672],[6508917.055099439 2974483.386663436 14901.218633767334],6991620.98462784,0.031748086183832944,1.511041730360959,0.42852363098340407,3.857012516706683,2.4072271222692736
25393,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06525323481848314,0.01683648942868155,0.0023411859188254888,0.13905428021337965,[-1.2769453354577112 15.379533113248632 50.00637982903156],[-217.6158499389803 433.6255635076518 7498.815811730176],[6508917.055099439 2974483.386663436 14901.218633767334],7256569.151132545,0.013809458862918969,1.5062303062398537,0.42851357364689885,0.022415276949373644,6.2631354056627115
25394,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06184324637035292,0.5365719408230002,0.0021023578187714586,0.003918128509565443,[-119.66814066711231 394.13904844140774 1078.3861319443124],[-336.0070452706349 812.3850788358109 8527.195563845458],[6508917.055099439 2974483.386663436 14901.218633767334],10514029.463986723,0.31939690771736395,1.468129074096666,0.4284336708405474,6.261275530198697,0.01723992531485031
25395,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05665844375120379,0.2623621727553049,0.00176389340454853,0.0067231239397977,[107.38980374928539 -121.53103700004911 14.844351636859603],[-108.94910085423717 296.7149933943541 7463.653783538005],[6508917.055099439 2974483.386663436 14901.218633767334],7170208.965651326,0.005663028168977954,1.5285958784140934,0.42856027891157683,5.056668818345945,1.2232709215445272
25396,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06131097268999285,0.019200525990328312,0.002066240241185378,0.10761373111477178,[-3.8528929698541794 2.6354712064288495 7.443084792565377],[-220.19179757337673 420.88150160083205 7456.25251669371],[6508917.055099439 2974483.386663436 14901.218633767334],7172181.597805019,0.002564699822637648,1.507268038471414,0.42851574333544407,0.5408064364091141,5.745779652612646
25397,IRIDIUM 33-Collision-Fragment,DEBRIS,0.2623855629257535,0.0826358462123006,0.038102785320144446,0.46109269846712997,[190.37824413721674 19.615931106167167 31.323368288509243],[-25.960660466305825 437.8619615005704 7480.1328001896545],[6508917.055099439 2974483.386663436 14901.218633767334],7214168.678599068,0.02455836067442169,1.516165045532411,0.4285343339146859,5.0234228351916395,1.2385367749250666
25398,IRIDIUM 33-Collision-Fragment,DEBRIS,0.10097507586135179,0.23272202179845852,0.005617626033782246,0.024138781497211343,[66.48798331866438 60.657317756895104 151.74283253862282],[-149.8509212848582 478.9033481512983 7600.552264439768],[6508917.055099439 2974483.386663436 14901.218633767334],7467640.224710032,0.042936873823730626,1.5053854482514872,0.4285118070046403,6.032301201102799,0.2424386568744925
25399,IRIDIUM 33-Collision-Fragment,DEBRIS,0.38278550823823193,0.1491472950530005,0.0812381386419207,0.5446839556362868,[329.5636698331097 -233.0929065288588 -55.76198157243243],[113.22476522958715 185.1531238655444 7393.047450328713],[6508917.055099439 2974483.386663436 14901.218633767334],7030861.341226348,0.03187415387526004,1.5543841022726663,0.428614025134717,4.0937950133255026,2.1652958535044875
25400,IRIDIUM 33-Collision-Fragment,DEBRIS,1.730664431221148,0.07060450098832313,1.6724744055608154,23.68792898681369,[-113.45620512880134 -151.38075268668052 356.6529927337453],[-329.7951097323239 266.86527770772267 7805.46242463489],[6508917.055099439 2974483.386663436 14901.218633767334],7925722.466971923,0.09953077383757046,1.5221791258228219,0.4285468901028453,0.2481368563801852,6.060314145358396
25401,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08293841179439608,0.08603225740295013,0.0037864616720511106,0.04401211576160814,[-321.400798008893 -87.064225598516 -220.58751530232362],[-537.7397026124156 331.18180479588716 7228.221916598822],[6508917.055099439 2974483.386663436 14901.218633767334],6784551.058043916,0.07173918512206807,1.498336651397006,0.4284970597359401,2.4874041679785663,3.8429745240521127
25402,IRIDIUM 33-Collision-Fragment,DEBRIS,0.2098957346775113,0.08299462451511529,0.02435722076492344,0.2934794983075972,[70.93711640830658 52.61306465328582 -92.7472910235309],[-145.401788195216 470.85909504768904 7356.062140877614],[6508917.055099439 2974483.386663436 14901.218633767334],6987752.297102469,0.026390511501343025,1.504458324962009,0.42850986811619857,3.549857446949452,2.724858053146088
25403,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09546506609199107,0.19303096392001437,0.005019941757274095,0.026005888668484255,[-14.552963231971733 35.388500431028 31.21215053558775],[-230.8918678354943 453.63453082543117 7480.021582436733],[6508917.055099439 2974483.386663436 14901.218633767334],7222670.065729633,0.009211479610917412,1.5029118550074099,0.4285066334578922,0.08808884940178074,6.1979711250172125
25404,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05886521621353137,0.3711097048658249,0.0019043144395165113,0.005131405658617897,[-354.826485223765 150.3399709455847 -672.3552236561476],[-571.1653898272875 568.5860013399879 6776.454208244998],[6508917.055099439 2974483.386663436 14901.218633767334],6148643.876434613,0.16844719812867665,1.459914586909914,0.42841636976641556,2.9468761710653206,3.3745864646041257
25405,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05374112241244246,0.1417118602125331,0.0015865305518711797,0.011195467686979568,[17.098404631958406 -63.673411330352735 158.3622715016271],[-199.24049997156416 354.57261906405046 7607.171703402772],[6508917.055099439 2974483.386663436 14901.218633767334],7469638.77977816,0.042003998382874046,1.517567617700973,0.42853726290786726,0.060729160084648605,6.226953686365057
25406,IRIDIUM 33-Collision-Fragment,DEBRIS,0.18039823614474956,0.345619231031843,0.01797941048791591,0.0520208624798989,[79.26445264971632 -113.74708989326011 -61.05572695828185],[-137.07445195380626 304.49894050114307 7387.753704942864],[6508917.055099439 2974483.386663436 14901.218633767334],7029145.581410469,0.018250989195550987,1.5256273393992574,0.42855408590601085,3.2696635017255358,3.013291716557283
25407,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05527671001287571,0.07550980755361975,0.0016787149124977746,0.022231746668215438,[33.49803761573949 12.981611096389889 46.84287755896871],[-182.84086698778307 431.2276414907931 7495.652309460114],[6508917.055099439 2974483.386663436 14901.218633767334],7248198.659792464,0.01322559920052437,1.5084129323413014,0.428518136745185,5.989980398569335,0.29146633917411024
25408,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1134406230346127,0.12009126972202593,0.007094138282067493,0.059072889299015864,[-12.836126644150927 -54.39689313235647 -0.6204847661857623],[-229.1750312476735 363.8491372620467 7448.18894713496],[6508917.055099439 2974483.386663436 14901.218633767334],7151476.907784802,0.005631444215376817,1.5136395034174965,0.428529058681134,1.7005183441596428,4.590340266782155
25409,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05987022583440369,0.03688870478594292,0.0019700514927957985,0.053405276878859695,[-46.117850732881976 -15.246210682414395 100.32945984629303],[-262.4567553364045 402.9998197119888 7549.138891747438],[6508917.055099439 2974483.386663436 14901.218633767334],7357450.408059569,0.028295475914131365,1.5078764866352938,0.42851701534417597,0.2716647815659642,6.021042732844863
25410,IRIDIUM 33-Collision-Fragment,DEBRIS,0.3100574012228892,0.14479748134260484,0.0532478867558784,0.36774042104978855,[208.39537945780424 35.78385473107237 -34.904441460279195],[-7.943525145718326 454.0298851254756 7413.904990440866],[6508917.055099439 2974483.386663436 14901.218633767334],7089376.744679195,0.028145157254258073,1.514707214978133,0.42853128904893784,4.34562740734725,1.9132535946486318
25411,IRIDIUM 33-Collision-Fragment,DEBRIS,0.056226194943544604,0.16844398893654686,0.0017370198596182572,0.010312151063298528,[-26.702495891545784 -3.043159432764451 -65.8189791756113],[-243.04140049506836 415.2028709616387 7382.990452725534],[6508917.055099439 2974483.386663436 14901.218633767334],7035298.775056922,0.017782474110188587,1.5060554213669226,0.42851320796940373,2.8938033589799588,3.3959044248016412
25412,IRIDIUM 33-Collision-Fragment,DEBRIS,0.20904550467203337,0.05620270133188549,0.02415982993834233,0.42986955014270334,[-4.263332390668735 32.02608959840617 28.683056705809992],[-220.6022369941913 450.2721199928094 7477.492488606955],[6508917.055099439 2974483.386663436 14901.218633767334],7216718.318596802,0.008365503186808853,1.5038653042596752,0.42850862780983556,6.251847797693609,0.03314601119648275
25413,IRIDIUM 33-Collision-Fragment,DEBRIS,0.11508496555402961,0.3603307681540859,0.00730178516286775,0.020264117883336947,[-329.1435082449117 -30.522833042193703 128.69769525869262],[-545.4824128484343 387.72319735220947 7577.507127159838],[6508917.055099439 2974483.386663436 14901.218633767334],7446198.243303658,0.05720987235202745,1.4944925486717826,0.42848901095915837,0.8674615054927641,5.46060290652651
25414,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05863219428169805,0.05852579122559418,0.0018892322886529718,0.03228033742202161,[5.494131172485329 27.232224125894298 14.542733303384379],[-210.84477343103723 445.47825452029747 7463.352165204529],[6508917.055099439 2974483.386663436 14901.218633767334],7188116.735356443,0.004573755371116906,1.5048613771226846,0.4285107110463793,6.019970187547652,0.264105277277016
25415,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05363664245286026,0.03987615158974557,0.0015803532133049846,0.0396315379067669,[112.78014080291025 42.057578487228795 -30.13147286071878],[-103.55876380061231 460.303608881632 7418.677959040427],[6508917.055099439 2974483.386663436 14901.218633767334],7100387.933482193,0.017074133786943307,1.5086396471052121,0.4285186106533976,4.219304324433692,2.050881913882883
25416,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05155669356863269,0.11791501958596765,0.0014598903861514107,0.012380868792436205,[-4.181597820411699 147.75023002373314 53.89367070879669],[-220.52050242393426 565.9962604181363 7502.703102609942],[6508917.055099439 2974483.386663436 14901.218633767334],7282010.442919257,0.01850096441197932,1.4901404095533777,0.42847989273181913,5.909013731158272,0.3695199473044497
25417,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06313952415199986,0.13822941508840342,0.0021916292949718764,0.015855013880875058,[260.07764300841484 -15.568839397779703 73.80940194039879],[43.738738404892274 402.6771909966235 7522.618833841544],[6508917.055099439 2974483.386663436 14901.218633767334],7294580.093097153,0.035119593236833405,1.5245573014881728,0.4285518531768823,5.254407093610939,1.0010016805875668
25418,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08982924702785888,0.08360890352237446,0.0044434554760037015,0.05314572119480786,[-23.726409416471203 -71.13101977907388 38.0042911263028],[-240.06531401999376 347.1150106153293 7486.813723027448],[6508917.055099439 2974483.386663436 14901.218633767334],7225377.803782925,0.01232912034086573,1.5153578131628613,0.42853264796735474,0.6947338888487661,5.59837303461943
25419,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05116274768049779,0.02422474682064104,0.0014376135969280035,0.05934483474985441,[41.4266318673261 -81.48434571211834 12.21366612840758],[-174.91227273619646 336.76168468228485 7461.023098029553],[6508917.055099439 2974483.386663436 14901.218633767334],7170832.115609227,0.0020715875129943486,1.520043545484286,0.4285424323297631,0.2359954477466914,6.049754450739504
25420,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07775091842441378,0.7056068959823055,0.0033266042603850654,0.004714529122839648,[678.6707639028866 1383.5668104683682 -1068.0840105802906],[462.33185929936406 1801.8128408627713 6380.725421320854],[6508917.055099439 2974483.386663436 14901.218633767334],5929499.222164516,0.2704102651654719,1.3477634343784155,0.4281759390080051,3.6830705141809146,2.4421105201264988
25421,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09948837067902942,0.07029940606426795,0.00545304095058144,0.0775688054262685,[-66.39102593505704 20.082736318152616 -104.39592863242822],[-282.7299305385796 438.3287667125558 7344.413503268717],[6508917.055099439 2974483.386663436 14901.218633767334],6970397.745448271,0.027884501255095926,1.500630277508738,0.42850185997257384,2.856895416342728,3.4363733786963406
25422,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06181617939757898,0.40744192977131727,0.0021005136120395844,0.005155369289602885,[41.740341987330204 -110.15488200378819 -18.37414206120356],[-174.59856261619237 308.091148390615 7430.435289839942],[6508917.055099439 2974483.386663436 14901.218633767334],7110189.444629586,0.006813171202527637,1.523353569555941,0.4285493412187756,2.8395852930106,3.44773131196257
25423,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06521983734493399,0.0882594293572822,0.0023387843952515598,0.026498974809637026,[-66.26160631688914 -224.23183829749917 -54.23904629080466],[-282.6005109204117 194.01419209690403 7394.570385610341],[6508917.055099439 2974483.386663436 14901.218633767334],7042404.3175035,0.027107413338054085,1.5310708605219396,0.4285654410608333,2.234260393401144,4.072583211157892
25424,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06781271690693105,0.09379551262288664,0.002528906439053839,0.026961912871264284,[-267.4722629634568 172.7050140232554 -186.06870182727474],[-483.81116756697935 590.9510444176585 7262.7407300738705],[6508917.055099439 2974483.386663436 14901.218633767334],6864547.63197304,0.04908188052882836,1.4694561077669324,0.42843646298537624,2.6443965428816374,3.664913324686574
25425,IRIDIUM 33-Collision-Fragment,DEBRIS,0.16309184497811866,0.1305551177990981,0.01468821997799719,0.11250589196051157,[17.111944140744495 10.054999059367818 -55.14023429615843],[-199.22696046277807 428.30102945377104 7393.669197604987],[6508917.055099439 2974483.386663436 14901.218633767334],7053907.612086481,0.014620241406577228,1.506996138029297,0.4285151748744106,3.2550180195272875,3.028617346886121
25426,IRIDIUM 33-Collision-Fragment,DEBRIS,0.051325969739584164,0.4304291378749367,0.0014468226226157636,0.003361349163671501,[-1821.7550234276193 466.53754620162834 -543.358451683267],[-2038.0939280311418 884.7835765960315 6905.450980217878],[6508917.055099439 2974483.386663436 14901.218633767334],6781767.372131728,0.20994776218550243,1.3360998619295803,0.42815033452357015,2.0377881781436606,4.446150309865635
25427,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07417521774301646,0.028680103957172215,0.0030269934878726385,0.1055433234270289,[44.093863860918184 31.214265629782826 -18.508670360454076],[-172.24504074260437 449.460296024186 7430.300761540691],[6508917.055099439 2974483.386663436 14901.218633767334],7123439.864351169,0.007676451521397788,1.5062329219532788,0.4285135791161916,4.061874885929777,2.2172836826628073
25428,IRIDIUM 33-Collision-Fragment,DEBRIS,0.13079382280304236,0.05755148784028599,0.009436869164476495,0.1639726359580003,[0.9414940464313981 12.949088293640983 -0.2212076570914271],[-215.39741055709118 431.1951186880442 7448.588224244054],[6508917.055099439 2974483.386663436 14901.218633767334],7158330.732157977,0.0003148935077207118,1.5062149300283536,0.4285135414961683,0.5270709512261226,5.758358738761182
25429,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08240224297786593,0.04809957482580454,0.0037375494055269065,0.07770441670352936,[25.667795879729123 -14.95767815939772 72.42191711773937],[-190.67110872379345 403.28835223500545 7521.231349018884],[6508917.055099439 2974483.386663436 14901.218633767334],7296457.754272016,0.019242616462618132,1.5115599463154545,0.4285247138583693,6.215876518995385,0.06807297684245477
25430,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09392895842559813,0.06362629910485679,0.004859320795402958,0.07637283424884965,[-67.11446918133132 -37.11436985400003 19.898805359102617],[-283.45337378485385 381.1316605404032 7468.708237260248],[6508917.055099439 2974483.386663436 14901.218633767334],7196250.628219657,0.012498241783838047,1.5086898797525008,0.4285187156542939,1.12484009944574,5.171665992648032
25431,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09113004955378529,0.09851980093272021,0.00457338666586891,0.04642098971547968,[55.18100097866026 -25.945057828936168 4.168976930054802],[-161.1579036248623 392.300972565467 7452.9784088312],[6508917.055099439 2974483.386663436 14901.218633767334],7159998.11625932,0.004316026955402121,1.5139950203958334,0.42852980135892826,4.827537050745756,1.453446410333141
25432,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09593474453500073,0.08501721018182301,0.005069575604867786,0.05962999249241043,[58.21121325560254 34.92319793458264 11.320076905458185],[-158.12769134792003 453.1692283289858 7460.129508806604],[6508917.055099439 2974483.386663436 14901.218633767334],7180265.70918416,0.008696593778844826,1.5068230978189743,0.42851481308974176,5.098943533191444,1.178279564391167
25433,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05056817321852877,0.11241855344962318,0.0014043167707598783,0.012491859463297386,[-52.17506716548855 -113.76813220354859 24.461029416472083],[-268.5139717690111 304.4778981908546 7473.270461317617],[6508917.055099439 2974483.386663436 14901.218633767334],7197208.008679564,0.014774913302705833,1.5188545829572013,0.4285399500936195,1.1924980475584201,5.106454145753472
25434,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07307626582970324,0.02868382819369362,0.0029377579027984025,0.10241861312794688,[15.419718206401642 27.6896443101762 24.926133792186082],[-200.9191863971209 445.9356747045794 7473.735565693331],[6508917.055099439 2974483.386663436 14901.218633767334],7207798.269756773,0.0075348956454310044,1.5054467475971918,0.4285119351913282,5.955043695577288,0.3277936813564333
25435,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1480932248875363,0.09793103190636507,0.012105363049671363,0.12361110481553672,[-429.82579795836375 -249.01279294798226 -146.17828019703563],[-646.1647025618863 169.23323744642093 7302.6311517041095],[6508917.055099439 2974483.386663436 14901.218633767334],6917428.100144647,0.0766609849862442,1.5130140212285554,0.4285277519704064,2.107666915183372,4.244951365546188
25436,IRIDIUM 33-Collision-Fragment,DEBRIS,0.13652174847996712,0.11235916399459801,0.010283590696796784,0.09152427208599734,[-85.5082013324389 -19.26092176442755 9.074418662643414],[-301.84710593596145 398.9851086299756 7457.883850563789],[6508917.055099439 2974483.386663436 14901.218633767334],7178511.3810341535,0.012840933359564648,1.5054108083922293,0.42851186003685554,1.342907412851167,4.954849519770867
25437,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05020913984661521,0.03246705458964647,0.0013843998616537014,0.042640143343806045,[-7.289959341348836 -2.4081628802038653 -8.60789831351116],[-223.6288639448714 415.83786751419933 7440.201533587634],[6508917.055099439 2974483.386663436 14901.218633767334],7141112.33215348,0.002941839202949213,1.507554289969017,0.428516341778917,2.3884868912112247,3.898803403355707
25438,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06476615770084614,0.08510865297588158,0.002306283856143718,0.02709811253618691,[17.674348151713577 17.08953063821447 -2.6643127174130505],[-198.66455645180898 435.33556103261765 7446.145119183732],[6508917.055099439 2974483.386663436 14901.218633767334],7153226.919407146,0.002157300136847712,1.5066199994850462,0.42851438845066964,4.506589643412621,1.7765708651547885
25439,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05026702942956346,0.06816839148270307,0.0013876015696117764,0.02035549819249973,[5.98973736026011 -30.225769947527045 22.640400176308265],[-210.34916724326246 388.02026044687614 7471.449832077454],[6508917.055099439 2974483.386663436 14901.218633767334],7197570.749469326,0.006041194518155884,1.511927850050538,0.42852548259732304,0.33010000613898643,5.957111865395257
25440,IRIDIUM 33-Collision-Fragment,DEBRIS,0.0667034093050043,0.0811405011500187,0.0024466554538191275,0.03015331947846324,[208.22921753175794 84.70594048482528 -4.329441779480077],[-8.109687071764625 502.9519708792285 7444.479990121665],[6508917.055099439 2974483.386663436 14901.218633767334],7153130.255287534,0.02910945921384746,1.5089708517419773,0.42851930295568785,4.669764167587976,1.5864039406036676
25441,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08901944871755232,0.22262345975610132,0.004363516277185058,0.019600433314465503,[83.14178233712295 -63.320536195896906 179.0491936437631],[-133.19712226639962 354.92549419850627 7627.858625544908],[6508917.055099439 2974483.386663436 14901.218633767334],7510944.164630027,0.047528788967548634,1.5212581218956547,0.4285449677313366,6.163055616841303,0.11655063017716881
25442,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09500436530482244,0.11595677602414965,0.004971494400394944,0.04287368596173766,[0.8981267997767578 -0.9433043656490735 7.044934068767167],[-215.44077780374582 417.30272602875414 7455.854365969913],[6508917.055099439 2974483.386663436 14901.218633767334],7170761.450238314,0.0022123133747824434,1.5079632288319806,0.4285171966775946,0.4387847785457281,5.847421637941402
25443,IRIDIUM 33-Collision-Fragment,DEBRIS,0.30272243277868005,0.1097084428752917,0.05075261603868404,0.46261358477556547,[-48.50875064287674 -96.61425191926327 103.04560285090679],[-264.8476552463993 321.6317784751399 7551.855034752052],[6508917.055099439 2974483.386663436 14901.218633767334],7355185.239039765,0.02961015501995913,1.517534935842515,0.4285371946633278,0.4349598100513713,5.862569392415174
25444,IRIDIUM 33-Collision-Fragment,DEBRIS,0.37231759483921956,0.052847362389022934,0.07684567328210479,1.4541061239049957,[8.83414105290063 14.347545552770915 24.20409066107347],[-207.50476355062193 432.5935759471741 7473.013522562219],[6508917.055099439 2974483.386663436 14901.218633767334],7205215.407633027,0.006835417405654749,1.5066929579214903,0.42851454099382896,6.154435661226609,0.12994739234888214
25445,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08265912038669204,1.9273438063585573,0.0037609434043238145,0.0019513609309952766,[167.28809237224561 342.5551234277137 125.42846503202416],[-49.05081223127695 760.8011538221169 7574.237896933169],[6508917.055099439 2974483.386663436 14901.218633767334],7457874.539762971,0.05529088395519304,1.477015106264034,0.42845235342674487,5.495973865366474,0.7507794506481335
25446,IRIDIUM 33-Collision-Fragment,DEBRIS,0.060280283900457164,0.07074977931918461,0.0019971943035264417,0.028228982800302244,[3.897191697372132 -1.2622118696316544 -10.6567627331471],[-212.44171290615043 416.98381852477155 7438.152669167998],[6508917.055099439 2974483.386663436 14901.218633767334],7136713.042716699,0.002818779665503118,1.508019810962398,0.4285173149607255,2.9323913789504923,3.353472236664855
25447,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05777481847341339,0.09137310881073153,0.0018342567476724173,0.0200743607342053,[25.87081452454651 130.97488405131617 -13.472588382699005],[-190.46809007897605 549.2209144457194 7435.336843518447],[6508917.055099439 2974483.386663436 14901.218633767334],7146569.891872305,0.009555348230654773,1.4931208823750606,0.4284861378332267,4.56087091417525,1.7149530265573945
25448,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05331130188224854,0.012536351956825433,0.0015611949332724707,0.12453343194648234,[8.522920926319385 -3.9855506608084923 -8.634121172117595],[-207.81598367720318 414.2604797335947 7440.175310729028],[6508917.055099439 2974483.386663436 14901.218633767334],7140022.227738982,0.0022980220096407208,1.5086258013017326,0.4285185817115112,3.0656480782964453,3.219802829845665
25449,IRIDIUM 33-Collision-Fragment,DEBRIS,0.11262884983974898,0.11908823975459977,0.006992734813467854,0.05871893671346134,[36.44233774629291 202.21774229495583 81.38590951822927],[-179.89656685722966 620.4637726893591 7530.195341419375],[6508917.055099439 2974483.386663436 14901.218633767334],7343947.60007452,0.029390635107020772,1.486125142667798,0.4284714746064688,5.752920484020135,0.5176205717338147
25450,IRIDIUM 33-Collision-Fragment,DEBRIS,0.14896637126842213,0.0413825819187491,0.01224886743293366,0.29599089435703135,[-0.5375451378946727 -22.7172998297878 -36.415004102489746],[-216.87644974141725 395.5287305646154 7412.394427798656],[6508917.055099439 2974483.386663436 14901.218633767334],7086210.301472956,0.01017640197171087,1.5101772947373697,0.42852182449081727,2.9133847677881612,3.37422112875954
25451,IRIDIUM 33-Collision-Fragment,DEBRIS,0.29814201418258024,0.05030140590262787,0.04922485139120888,0.9785979240122442,[28.746854169259105 54.978958675830235 -25.678171147508856],[-187.59205043426346 473.22498907023345 7423.1312607536365],[6508917.055099439 2974483.386663436 14901.218633767334],7113391.710323143,0.008226273371434679,1.5024163216011517,0.42850559683727185,3.883786327574442,2.3959215832604954
25452,IRIDIUM 33-Collision-Fragment,DEBRIS,0.10484307134988423,0.4137718460881141,0.006057323582516787,0.014639284039704478,[-12.405485581567657 341.5257804177855 -232.87044454775946],[-228.74439018509023 759.7718108121887 7215.9389873533855],[6508917.055099439 2974483.386663436 14901.218633767334],6790713.458806189,0.05643387119905815,1.4622801657672346,0.42842135520925156,3.431121949611716,2.837701233763327
25453,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06527758401684355,0.11952155289646474,0.002342937583556691,0.01960263673603919,[19.580114621114856 -1.3952536880605806 11.46304557320909],[-196.7587899824077 416.85077670634263 7460.272477474355],[6508917.055099439 2974483.386663436 14901.218633767334],7178228.490121799,0.0033160506042972616,1.5090917530767487,0.4285195556632784,5.875846813354458,0.40810663663192126
25454,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06795144697878198,0.025470739260317416,0.002539288638960253,0.09969434389037864,[1.685936746058857 -9.385995637362162 -15.357061575327299],[-214.65296785746372 408.86003475704103 7433.452370325818],[6508917.055099439 2974483.386663436 14901.218633767334],7127057.672667915,0.004320151986250745,1.5088472788461713,0.42851904466009944,2.8349943307213996,3.451592407467435
25455,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08478984683681602,1.1957630794701508,0.0039578103079479674,0.003309861607118439,[-1130.4897085936545 -919.6647519725103 -2107.372897442306],[-1346.8286131971772 -501.4187215781071 5341.436534458839],[6508917.055099439 2974483.386663436 14901.218633767334],4933117.970029296,0.5057651687001299,1.5513872098628219,0.42860778289937557,2.8704082662319705,3.6126536928935167
25456,IRIDIUM 33-Collision-Fragment,DEBRIS,0.051634517369834265,0.7687887465430928,0.0014643114612051293,0.001904699396016784,[-128.17379396792617 -911.6324939046073 -132.83974862039074],[-344.5126985714487 -493.38646351020407 7315.969683280755],[6508917.055099439 2974483.386663436 14901.218633767334],6930771.9512251,0.07585066735295336,1.6125314237103963,0.42873515496901876,2.0839202856275523,4.268832602913541
25457,IRIDIUM 33-Collision-Fragment,DEBRIS,0.058000210773720716,0.16431230211858072,0.0018486302290207039,0.011250711025195098,[251.58875127676274 186.1475558174478 121.99572841290089],[35.24984667324017 604.393586211851 7570.805160314046],[6508917.055099439 2974483.386663436 14901.218633767334],7420847.424066282,0.05308811040166365,1.500233800876317,0.42850103031483633,5.410362619567012,0.8348250367127574
25458,IRIDIUM 33-Collision-Fragment,DEBRIS,0.0522065959847538,0.08635450697899616,0.001497016196246964,0.017335704280160853,[-61.6652595337201 5.819088259775474 -43.63616988329984],[-278.0041641372427 424.06511865417866 7405.173262017845],[6508917.055099439 2974483.386663436 14901.218633767334],7079494.435690758,0.013633198883179916,1.50321178934053,0.428507260865206,2.5027437358930893,3.7907256026914724
25459,IRIDIUM 33-Collision-Fragment,DEBRIS,0.4741592106282833,0.11737152564599462,0.12477714378211298,1.0630955258982875,[-108.11440828956451 1.5825428077673165 95.88157601612149],[-324.45331289308706 419.8285732021705 7544.691007917267],[6508917.055099439 2974483.386663436 14901.218633767334],7355155.738779738,0.030373709373085738,1.5024198129858992,0.42850560414124633,0.49011708001225823,5.809211622699679
25460,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07718602686310413,0.23634887856279915,0.0032783290931686086,0.0138707198997669,[-9.925587732552453 -79.09161229717576 2.071100431228385],[-226.26449233607502 339.15441809722745 7450.880532332373],[6508917.055099439 2974483.386663436 14901.218633767334],7154225.81629661,0.006615342259205592,1.5168272177800672,0.4285357167850862,1.625021234365915,4.666856878493822
