ID,Name,Satellite Type,Characteristic Length [m],A/M [m^2/kg],Area [m^2],Mass [kg],Ejection Velocity [m/s],Velocity [m/s],Position [m]
25014,Satellite 1-Collision-Fragment,DEBRIS,0.06028920152539558,0.0097081742846883,0.001997786652396982,0.20578397068415677,[6.920567086566731 -9.298968515402606 -1.6585581797841915],[5006.920567086567 -9.298968515402606 -1.6585581797841915],[6800000 0 0]
25015,Satellite 1-Collision-Fragment,DEBRIS,0.11832034115407597,0.04107166414663433,0.0077191126264455415,0.18794253378403938,[7.664910116704781 -9.23576975256383 -64.23022552037365],[5007.664910116705 -9.23576975256383 -64.23022552037365],[6800000 0 0]
25016,Satellite 1-Collision-Fragment,DEBRIS,0.2156328519903548,0.06991992752322487,0.02571020225392661,0.36770922345974416,[-31.113535024478985 28.48125564033389 -32.3161734020229],[4968.886464975521 28.48125564033389 -32.3161734020229],[6800000 0 0]
25017,Satellite 1-Collision-Fragment,DEBRIS,0.3873709031791813,0.07242184029561392,0.08320076648523694,1.1488352981037935,[-14.475204126386693 19.529403292131363 25.903281403308732],[4985.524795873614 19.529403292131363 25.903281403308732],[6800000 0 0]
25018,Satellite 1-Collision-Fragment,DEBRIS,0.10814027020638523,0.44742090940593243,0.00644524622117211,0.014405330832056664,[-271.54272726505855 151.95435370622755 268.5878985386576],[4728.457272734941 151.95435370622755 268.5878985386576],[6800000 0 0]
25019,Satellite 1-Collision-Fragment,DEBRIS,0.05369564362661256,0.0689725584419766,0.0015838401512118894,0.022963337695299506,[-8.23377759258972 23.604169746212886 7.643318554177758],[4991.76622240741 23.604169746212886 7.643318554177758],[6800000 0 0]
25020,Satellite 1-Collision-Fragment,DEBRIS,0.05881839847191127,0.04994191596323675,0.001901279375309923,0.03806981247394459,[-0.6802997227621485 -15.906975659267646 -14.686892383389047],[4999.319700277238 -15.906975659267646 -14.686892383389047],[6800000 0 0]
25021,Satellite 1-Collision-Fragment,DEBRIS,0.06711713920110386,0.47769876274423495,0.0024771725957660794,0.005185637453895572,[-60.83956961115075 -28.18756261694325 60.127391804966344],[4939.160430388849 -28.18756261694325 60.127391804966344],[6800000 0 0]
25022,Satellite 1-Collision-Fragment,DEBRIS,0.07980309250649141,0.01836740086470851,0.003504957775104555,0.19082491861105133,[-14.993916850191109 32.95248233230653 41.660932313305175],[4985.006083149809 32.95248233230653 41.660932313305175],[6800000 0 0]
25023,Satellite 1-Collision-Fragment,DEBRIS,0.08320293896382704,1.8635377159296214,0.003810710708094707,0.0020448798409179194,[-835.6679575774444 -655.0584527854011 -1136.9714045463443],[4164.332042422556 -655.0584527854011 -1136.9714045463443],[6800000 0 0]
